"","2 Y 2018-01-02 to 2020-01-07","2 Y 2018-02-02 to 2020-02-07","2 Y 2018-03-05 to 2020-03-07","2 Y 2018-04-02 to 2020-04-07","2 Y 2018-05-02 to 2020-05-07","2 Y 2018-06-04 to 2020-06-07","2 Y 2018-07-02 to 2020-07-07","2 Y 2018-08-02 to 2020-08-07","2 Y 2018-09-03 to 2020-09-07","2 Y 2018-10-03 to 2020-10-07","2 Y 2018-11-02 to 2020-11-07","2 Y 2018-12-03 to 2020-12-07","2 Y 2019-01-02 to 2021-01-07","2 Y 2019-02-04 to 2021-02-07","2 Y 2019-03-05 to 2021-03-07","2 Y 2019-04-02 to 2021-04-07","2 Y 2019-05-02 to 2021-05-07","2 Y 2019-06-03 to 2021-06-07","2 Y 2019-07-02 to 2021-07-07","2 Y 2019-08-02 to 2021-08-07","2 Y 2019-09-03 to 2021-09-07","2 Y 2019-10-03 to 2021-10-07","2 Y 2019-11-04 to 2021-11-07","2 Y 2019-12-02 to 2021-12-07","2 Y 2020-01-02 to 2022-01-07","2 Y 2020-02-03 to 2022-02-07","2 Y 2020-03-02 to 2022-03-07","2 Y 2020-04-03 to 2022-04-07","2 Y 2020-05-04 to 2022-05-07","2 Y 2020-06-02 to 2022-06-07","2 Y 2020-07-02 to 2022-07-07","2 Y 2020-08-03 to 2022-08-07","2 Y 2020-09-02 to 2022-09-07","2 Y 2020-10-05 to 2022-10-07","2 Y 2020-11-02 to 2022-11-07","2 Y 2020-12-02 to 2022-12-07","2 Y 2021-01-04 to 2023-01-07","2 Y 2021-02-02 to 2023-02-07","2 Y 2021-03-02 to 2023-03-07","2 Y 2021-04-05 to 2023-04-07","2 Y 2021-05-03 to 2023-05-07","2 Y 2021-06-02 to 2023-06-07","2 Y 2021-07-02 to 2023-07-07","2 Y 2021-08-02 to 2023-08-07","2 Y 2021-09-02 to 2023-09-07","2 Y 2021-10-04 to 2023-10-07","2 Y 2021-11-02 to 2023-11-07","2 Y 2021-12-02 to 2023-12-07","2 Y 2022-01-03 to 2024-01-07","2 Y 2022-02-02 to 2024-02-07","2 Y 2022-03-02 to 2024-03-07","2 Y 2022-04-04 to 2024-04-07","2 Y 2022-05-02 to 2024-05-07","2 Y 2022-06-02 to 2024-06-07","2 Y 2022-07-04 to 2024-07-07","2 Y 2022-08-02 to 2024-08-07"
"P Information Ratio",-0.5,0.14,0.36,-0.55,0.66,0.15,1.1,1.58,0.54,0.56,0.06,0.92,0.15,0.14,-0.04,0.08,0.34,0.07,0.05,0.43,0.77,0.36,0.46,0.41,1.25,0.42,-0.08,-0.72,-0.44,-0.32,-0.18,-0.02,0.71,1.21,1.4,0.71,0.57,0.49,0.11,0.06,-0.15,0.09,0.05,-0.65,-0.21,0.38,0.16,-0.02,0.45,1.36,2.69,1.49,1.37,2.03,1.48,1.63
"B Information Ratio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P Alpha Stat",-0.15,0.1,0.17,-0.5,0.52,0.13,0.8,1.1,0.61,0.79,0.03,0.67,-0.07,0.32,-0.07,-0.02,-0.01,-0.34,-0.23,0.37,0.7,0.51,0.55,0.62,0.81,0.64,0.37,0.58,0.75,0.65,0.35,0.9,1.18,1.26,1.17,0.94,0.61,0.66,0.04,-0.14,-0.15,0.1,-0.21,-0.53,-0.11,0.37,0.11,-0.03,0.43,0.81,1.76,1.15,1.12,1.56,1.59,1.02
"B Alpha Stat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P Beta Stat",0.99,0.77,0.85,0.71,0.81,0.85,0.85,0.97,1.28,1.2,1.16,1.17,1.31,1,0.95,1.57,1.4,1.58,1.56,1.37,0.94,0.93,0.95,0.82,1.02,1.13,0.99,0.55,0.58,0.61,0.56,0.57,0.82,0.96,0.83,1.13,1.04,1.04,1.14,1.19,1.26,1.2,1.2,1.25,1.2,1.16,1.23,1.1,1.03,1.01,1.04,0.99,0.98,0.75,0.63,0.82
"B Beta Stat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P R-Squared",54.48,40.58,52.19,41.52,82.21,79.54,83.6,87.82,93.31,82.27,86.21,89.63,92.32,86.68,81.52,82.77,88.32,83.99,83.53,84.31,80.5,71.35,77.36,78.67,85.69,80.5,62.14,34.95,35.91,25.61,35.29,44.22,39.61,66.41,57.36,50.1,57.44,44.7,56.67,60.89,64,61.45,65.54,76.01,53.6,61.09,67.23,71.72,69.17,73.4,68.06,67.03,69.97,49.19,41.34,59.71
"B R-Squared",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P Max Drawdown",-19.9565,-12.4782,-13.9137,-38.3284,-30.5246,-30.9245,-30.524,-31.3956,-39.2535,-36.7223,-38.8086,-37.3295,-42.1192,-37.4902,-35.0725,-48.6968,-43.6493,-48.7351,-48.576,-40.6079,-31.6641,-32.0127,-32.182,-29.6014,-35.4428,-37.6417,-31.0469,-11.2182,-11.319,-15.3781,-14.7549,-13.522,-19.7003,-18.6095,-24.3653,-30.9221,-28.3689,-22.7663,-23.6789,-26.0761,-25.698,-23.7932,-25.701,-25.8317,-29.8814,-24.9326,-28.9632,-24.1589,-27.784,-19.0385,-13.0065,-16.9138,-10.8367,-7.9557,-7.3039,-10.8908
"B Max Drawdown",-13.3856,-13.3856,-13.3856,-38.0701,-38.07,-38.0701,-38.0701,-38.07,-38.0701,-38.0701,-38.0701,-38.0701,-38.0701,-38.0701,-38.0701,-38.0701,-38.0701,-38.0701,-38.0701,-38.0701,-38.0701,-38.07,-38.0701,-38.0701,-38.0701,-37.4939,-32.7324,-14.4463,-14.4463,-14.5281,-16.6271,-16.6271,-16.6271,-16.6271,-16.627,-16.6271,-16.6271,-16.6271,-16.6271,-16.6271,-16.6271,-16.6271,-16.6271,-16.6271,-16.6271,-16.6271,-16.006,-16.006,-16.006,-15.0399,-15.0399,-14.4254,-9.0517,-9.0517,-9.0517,-9.0517
"MD DIFF(P-B)",-6.5709,0.907400000000001,-0.5281,-0.258300000000006,7.5454,7.1456,7.5461,6.6744,-1.18340000000001,1.3478,-0.738500000000002,0.740599999999993,-4.0491,0.579899999999995,2.9976,-10.6267,-5.5792,-10.665,-10.5059,-2.5378,6.406,6.0573,5.88809999999999,8.46869999999999,2.6273,-0.147800000000004,1.6855,3.2281,3.1273,-0.85,1.8722,3.1051,-3.0732,-1.9824,-7.7383,-14.295,-11.7418,-6.1392,-7.0518,-9.449,-9.0709,-7.1661,-9.0739,-9.2046,-13.2543,-8.3055,-12.9572,-8.1529,-11.778,-3.9986,2.0334,-2.4884,-1.785,1.096,1.7478,-1.8391
