"","2 Y 2018-01-02 to 2020-01-07","2 Y 2018-02-02 to 2020-02-07","2 Y 2018-03-05 to 2020-03-07","2 Y 2018-04-02 to 2020-04-07","2 Y 2018-05-02 to 2020-05-07","2 Y 2018-06-04 to 2020-06-07","2 Y 2018-07-02 to 2020-07-07","2 Y 2018-08-02 to 2020-08-07","2 Y 2018-09-03 to 2020-09-07","2 Y 2018-10-03 to 2020-10-07","2 Y 2018-11-02 to 2020-11-07","2 Y 2018-12-03 to 2020-12-07","2 Y 2019-01-02 to 2021-01-07","2 Y 2019-02-04 to 2021-02-07","2 Y 2019-03-05 to 2021-03-07","2 Y 2019-04-02 to 2021-04-07","2 Y 2019-05-02 to 2021-05-07","2 Y 2019-06-03 to 2021-06-07","2 Y 2019-07-02 to 2021-07-07","2 Y 2019-08-02 to 2021-08-07","2 Y 2019-09-03 to 2021-09-07","2 Y 2019-10-03 to 2021-10-07","2 Y 2019-11-04 to 2021-11-07","2 Y 2019-12-02 to 2021-12-07","2 Y 2020-01-02 to 2022-01-07","2 Y 2020-02-03 to 2022-02-07","2 Y 2020-03-02 to 2022-03-07","2 Y 2020-04-03 to 2022-04-07","2 Y 2020-05-04 to 2022-05-07","2 Y 2020-06-02 to 2022-06-07","2 Y 2020-07-02 to 2022-07-07","2 Y 2020-08-03 to 2022-08-07","2 Y 2020-09-02 to 2022-09-07","2 Y 2020-10-05 to 2022-10-07","2 Y 2020-11-02 to 2022-11-07","2 Y 2020-12-02 to 2022-12-07","2 Y 2021-01-04 to 2023-01-07","2 Y 2021-02-02 to 2023-02-07","2 Y 2021-03-02 to 2023-03-07","2 Y 2021-04-05 to 2023-04-07","2 Y 2021-05-03 to 2023-05-07","2 Y 2021-06-02 to 2023-06-07","2 Y 2021-07-02 to 2023-07-07","2 Y 2021-08-02 to 2023-08-07","2 Y 2021-09-02 to 2023-09-07","2 Y 2021-10-04 to 2023-10-07","2 Y 2021-11-02 to 2023-11-07","2 Y 2021-12-02 to 2023-12-07","2 Y 2022-01-03 to 2024-01-07","2 Y 2022-02-02 to 2024-02-07","2 Y 2022-03-02 to 2024-03-07","2 Y 2022-04-04 to 2024-04-07","2 Y 2022-05-02 to 2024-05-07","2 Y 2022-06-02 to 2024-06-07","2 Y 2022-07-04 to 2024-07-07","2 Y 2022-08-02 to 2024-08-07"
"P Information Ratio",0.44,0.6,0.74,-1.06,-0.29,0.04,0.48,0.36,1.08,0.95,0.65,0.84,0.77,0.54,0.4,0.5,0.56,0.61,0.73,0.66,0.65,0.66,0.49,0.3,0.5,-0.12,0.01,-0.13,-0.46,-0.44,-0.08,-0.31,-0.12,0.19,-0.02,-0.08,-0.13,0.2,0.09,-0.59,-0.71,-0.49,-0.07,-0.26,0.06,0.33,-0.46,-0.23,-0.21,0.76,0.75,0.19,0.59,0.87,1.86,0.85
"B Information Ratio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P Alpha Stat",0.67,0.19,0.29,-0.18,0.16,0.28,0.6,0.51,1.12,0.92,0.64,0.66,0.72,0.62,0.27,0.43,0.46,0.51,0.85,0.68,1.06,0.98,0.86,0.21,0.18,0.01,0.64,0.32,0.66,0.45,0.15,0.44,0.24,0.48,0.33,0.17,0.37,0.46,0.02,-0.44,-0.47,-0.38,-0.13,-0.19,0.02,0.06,-0.53,-0.28,-0.1,0.24,0.55,-0.03,0.51,0.48,1.01,0.42
"B Alpha Stat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P Beta Stat",1.33,1.4,1.44,1.41,1.56,1.48,1.34,1.31,1.1,1.24,1.21,1.24,1.1,1.05,1.03,1.07,1.07,1.04,1.01,0.9,0.79,0.76,0.93,1.07,1.12,1.02,0.94,0.88,0.64,0.65,0.91,0.6,0.83,0.94,0.89,0.79,0.83,0.92,1.03,1.05,1.07,1.01,0.94,1.15,1.21,1.17,1.2,1.16,1.14,1.27,1.26,1.39,1.36,1.26,1.01,1.09
"B Beta Stat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P R-Squared",71.23,63.15,74.44,70.84,95.27,92.91,89.01,88.84,86.36,87.57,84.73,86.72,82.75,83.24,78.78,77.31,77.41,80.11,80.06,74.33,64.65,68.07,73.76,86.05,87.7,78.5,55.09,63.7,53.69,45.86,69.95,29.76,52.95,52.27,58.22,52.49,47.44,64.31,80.34,63.9,63.26,71.28,61.62,70.44,71.67,74.86,66.82,65.49,69.58,72.58,67.07,70.64,68.31,63.11,60.99,64.52
"B R-Squared",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P Max Drawdown",-20.286,-20.4616,-20.4446,-48.5393,-46.6808,-43.8288,-39.8503,-39.4273,-36.548,-38.5096,-38.3256,-38.5595,-36.1976,-34.8216,-36.0034,-36.7043,-36.719,-37.2595,-37.2108,-33.1944,-30.6743,-30.6201,-33.9056,-35.5466,-37.0432,-33.307,-30.3209,-16.5657,-13.7586,-15.5491,-18.067,-19.1383,-21.7873,-23.5696,-21.0004,-20.4736,-22.2711,-24.5511,-22.1659,-25.4196,-23.6295,-23.8083,-22.5476,-26.6501,-27.3803,-24.1665,-29.8265,-27.7042,-27.5631,-22.7934,-22.4083,-25.4655,-19.3093,-14.7694,-10.1111,-16.2828
"B Max Drawdown",-13.3856,-13.3856,-13.3856,-38.0701,-38.07,-38.0701,-38.0701,-38.07,-38.0701,-38.0701,-38.0701,-38.0701,-38.0701,-38.0701,-38.0701,-38.0701,-38.0701,-38.0701,-38.0701,-38.0701,-38.0701,-38.07,-38.0701,-38.0701,-38.0701,-37.4939,-32.7324,-14.4463,-14.4463,-14.5281,-16.6271,-16.6271,-16.6271,-16.6271,-16.627,-16.6271,-16.6271,-16.6271,-16.6271,-16.6271,-16.6271,-16.6271,-16.6271,-16.6271,-16.6271,-16.6271,-16.006,-16.006,-16.006,-15.0399,-15.0399,-14.4254,-9.0517,-9.0517,-9.0517,-9.0517
"MD DIFF(P-B)",-6.9004,-7.076,-7.059,-10.4692,-8.6108,-5.7587,-1.7802,-1.3573,1.52209999999999,-0.439500000000002,-0.255500000000005,-0.489400000000003,1.8725,3.2485,2.0667,1.36579999999999,1.3511,0.810599999999994,0.859299999999998,4.87569999999999,7.3958,7.4499,4.1645,2.5235,1.0269,4.18689999999999,2.4115,-2.1194,0.687700000000001,-1.021,-1.4399,-2.5112,-5.1602,-6.9425,-4.3734,-3.8465,-5.644,-7.924,-5.5388,-8.7925,-7.0024,-7.1812,-5.9205,-10.023,-10.7532,-7.5394,-13.8205,-11.6982,-11.5571,-7.7535,-7.3684,-11.0401,-10.2576,-5.7177,-1.0594,-7.2311
