"","2017-01-04_to_2024-11-04_Core20-80V20_G60Portfolio_7QRank","2017-01-04_to_2024-11-04_^BSESN"
"2017-06-22",0,0
"2017-06-23",0,0
"2017-06-27",0,0
"2017-06-28",0,0
"2017-06-29",0,0
"2017-06-30",0,0
"2017-07-03",0,0
"2017-07-04",0,0
"2017-07-05",0,0
"2017-07-06",0,0
"2017-07-07",0,0
"2017-07-10",0,0
"2017-07-11",0,0
"2017-07-12",0,0
"2017-07-13",0,0
"2017-07-14",0,0
"2017-07-17",0,0
"2017-07-18",0,0
"2017-07-19",0,0
"2017-07-20",0,0
"2017-07-21",0,0
"2017-07-24",0,0
"2017-07-25",0,0
"2017-07-26",0,0
"2017-07-27",0,0
"2017-07-28",0,0
"2017-07-31",0,0
"2017-08-01",0,0
"2017-08-02",0,-0.302156720548563
"2017-08-03",0,-1.03541227382395
"2017-08-04",0,-0.766711334331338
"2017-08-07",0,-0.925544535351364
"2017-08-08",0,-1.72210607902661
"2017-08-09",0,-2.38625892910432
"2017-08-10",0,-3.20439667175481
"2017-08-11",0,-4.1798060186067
"2017-08-14",0,-3.45704832038407
"2017-08-16",0,-2.46899085689151
"2017-08-17",0,-2.39356818332329
"2017-08-18",0,-3.22481189299055
"2017-08-21",0,-4.04086478124972
"2017-08-22",0,-3.93956538553046
"2017-08-23",0,-3.09179818282456
"2017-08-24",0,-3.0056896085134
"2017-08-28",0,-2.53060443607959
"2017-08-29",0,-3.64319720188012
"2017-08-30",0,-2.85096888497899
"2017-08-31",0,-2.59301107752634
"2017-09-01",0,-2.09649687230962
"2017-09-04",0,-2.6797083166068
"2017-09-05",0,-2.35030949867836
"2017-09-06",0,-2.80335244586123
"2017-09-07",0,-2.80099778678398
"2017-09-08",0,-2.72492921714944
"2017-09-11",0,-2.12740994859811
"2017-09-12",0,-1.27860440664634
"2017-09-13",0,-1.19341970898702
"2017-09-14",0,-1.0229849064718
"2017-09-15",0,-0.928806719281294
"2017-09-18",0,-0.464799890769985
"2017-09-19",0,-0.530460540247091
"2017-09-20",0,-0.536175494049174
"2017-09-21",0,-0.629715961072896
"2017-09-22",0,-2.00376581934368
"2017-09-25",0,-2.91184663320543
"2017-09-26",0,-2.99433328400541
"2017-09-27",0,-4.34490195870025
"2017-09-28",0,-3.96832820023105
"2017-09-29",0,-3.96451823102967
"2017-10-03",0,-3.30861486362191
"2017-10-04",0,-2.77345318111989
"2017-10-05",0,-3.01806792046811
"2017-10-06",0,-2.3359771467255
"2017-10-09",0,-2.23568338665382
"2017-10-10",0,-1.99771565365908
"2017-10-11",0,-2.27528744418926
"2017-10-12",0,-1.2062803990166
"2017-10-13",0,-0.43738609949906
"2017-10-16",0,0
"2017-10-17",0,0
"2017-10-18",0,0
"2017-10-19",0,0
"2017-10-23",0,0
"2017-10-24",0,0
"2017-10-25",0,0
"2017-10-26",0,0
"2017-10-27",0,0
"2017-10-30",0,0
"2017-10-31",0,0
"2017-11-01",0,0
"2017-11-02",0,0
"2017-11-03",0,0
"2017-11-06",0,0
"2017-11-07",0,-1.06853276762233
"2017-11-08",0,-1.51901394727758
"2017-11-09",0,-1.4237918239095
"2017-11-10",0,-1.23515569211956
"2017-11-13",0,-2.06820714901804
"2017-11-14",0,-2.3400244640321
"2017-11-15",0,-2.87790312988646
"2017-11-16",0,-1.85102017161459
"2017-11-17",0,-1.15142970570206
"2017-11-20",0,-1.10073932162054
"2017-11-21",0,-0.749570237133101
"2017-11-22",0,-0.502916513095331
"2017-11-23",0,-0.424275356482895
"2017-11-24",0,-0.154021389762948
"2017-11-27",0,-0.0200076998851384
"2017-11-28",0,-0.333814339283223
"2017-11-29",0,-0.380738475201658
"2017-11-30",0,-1.72492586728721
"2017-12-01",0,-2.66296642654269
"2017-12-04",0,-2.5539347265767
"2017-12-05",0,-2.75338006955163
"2017-12-06",0,-3.36190944518191
"2017-12-07",0,-2.3182718147884
"2017-12-08",0,-1.4256552087449
"2017-12-11",0,-0.816462594444389
"2017-12-12",0,-1.49179747470297
"2017-12-13",0,-2.01045801051771
"2017-12-14",0,-1.43633019305615
"2017-12-15",0,-0.795175791409553
"2017-12-18",0,-0.383952024472878
"2017-12-19",0,0
"2017-12-20",0,0
"2017-12-21",0,0
"2017-12-22",0,0
"2017-12-26",0,0
"2017-12-27",0,0
"2017-12-28",0,0
"2017-12-29",0,0
"2018-01-01",0,0
"2018-01-02",0,0
"2018-01-03",0,0
"2018-01-04",0,0
"2018-01-05",0,0
"2018-01-08",0,0
"2018-01-09",0,0
"2018-01-10",0,0
"2018-01-11",0,0
"2018-01-12",0,0
"2018-01-15",0,0
"2018-01-16",0,0
"2018-01-17",0,0
"2018-01-18",0,0
"2018-01-19",0,0
"2018-01-22",0,0
"2018-01-23",0,0
"2018-01-24",0,0
"2018-01-25",0,0
"2018-01-29",0,0
"2018-01-30",0,-0.687694239104608
"2018-01-31",0,-0.877067617211069
"2018-02-01",0,-1.03791644214407
"2018-02-02",0,-3.35278743093385
"2018-02-05",0,-4.2060429919188
"2018-02-07",0,-6.06488814682965
"2018-02-08",0,-5.15413571888443
"2018-02-09",0,-6.27696519013566
"2018-02-12",0,-5.46472743747114
"2018-02-14",0,-5.86303619425205
"2018-02-15",0,-5.4729926579738
"2018-02-16",0,-6.26318737585194
"2018-02-19",0,-6.91390099249443
"2018-02-20",0,-7.10977791000172
"2018-02-21",0,-6.72042436548834
"2018-02-22",0,-6.79031906320258
"2018-02-23",0,-5.90107382537527
"2018-02-26",0,-5.0643193440439
"2018-02-27",0,-5.33815799064414
"2018-02-28",0,-5.78561765016551
"2018-03-01",0,-6.16346888515168
"2018-03-07",0,-8.957737343771
"2018-03-08",0,-8.07997973479505
"2018-03-09",0,-8.20243125204657
"2018-03-12",0,-6.51900549284827
"2018-03-13",0,-6.68756901293962
"2018-03-14",0,-6.74556502287873
"2018-03-15",0,-7.15953072045196
"2018-03-16",0,-8.56386949143423
"2018-03-19",0,-9.26082723699918
"2018-03-20",0,-9.05786689339503
"2018-03-21",0,-8.67361488373896
"2018-03-22",0,-9.03166188700563
"2018-03-23",0,-10.1609141539405
"2018-03-26",0,-8.86590971633925
"2018-03-27",0,-8.56830305554045
"2018-03-28",0,-9.1352634164678
"2018-04-02",0,-8.34514210196888
"2018-04-03",0,-8.02745227660947
"2018-04-04",0,-8.996376882604
"2018-04-05",0,-7.40410343974841
"2018-04-06",0,-7.32095209174307
"2018-04-09",0,-6.87565049157142
"2018-04-10",0,-6.62288595515156
"2018-04-11",0,-6.45699431806462
"2018-04-12",0,-6.01412236974589
"2018-04-13",0,-5.76188633765656
"2018-04-16",0,-5.45105238791835
"2018-04-17",0,-5.20402799575523
"2018-04-18",0,-5.37870601733743
"2018-04-19",0,-5.11519522619653
"2018-04-20",0,-5.14747069204925
"2018-04-23",0,-5.05048280705679
"2018-04-24",0,-4.59332656113756
"2018-04-25",0,-4.91130265967603
"2018-04-26",0,-4.3260942186691
"2018-04-27",0,-3.62026200455379
"2018-04-30",0,-3.09478923357402
"2018-05-02",0,-3.05051965555319
"2018-05-03",0,-3.25248905353757
"2018-05-04",0,-3.76997553685579
"2018-05-07",0,-2.96309623087595
"2018-05-08",0,-2.94055405311072
"2018-05-09",0,-2.656593080513
"2018-05-10",0,-2.85801195315307
"2018-05-11",0,-2.06006583842697
"2018-05-14",0,-2.00240748403238
"2018-05-15",0,-2.037597064041
"2018-05-16",0,-2.46772618572331
"2018-05-17",0,-3.12575811927623
"2018-05-18",0,-3.95484928781473
"2018-05-21",0,-4.59473590601901
"2018-05-22",0,-4.49797557150219
"2018-05-23",0,-5.34223921853001
"2018-05-24",0,-4.46525234503611
"2018-05-25",0,-3.74381457249394
"2018-05-28",0,-3.08067376374579
"2018-05-29",0,-3.67665782082542
"2018-05-30",0,-3.79552725316995
"2018-05-31",0,-2.64824711629319
"2018-06-01",0,-2.9103999449181
"2018-06-04",0,-3.50398371149653
"2018-06-05",0,-3.80351354083147
"2018-06-06",0,-3.04374452364914
"2018-06-07",0,-2.26046440409559
"2018-06-08",0,-2.31395344654923
"2018-06-11",0,-2.20426677694791
"2018-06-12",0,-1.6281016322636
"2018-06-13",0,-1.499557634535
"2018-06-14",0,-1.88358943405333
"2018-06-15",0,-1.82207740224853
"2018-06-18",0,-2.02569103592795
"2018-06-19",0,-2.74647551839484
"2018-06-20",0,-2.02826749453935
"2018-06-21",0,-2.34504711799615
"2018-06-22",0,-1.63614664262853
"2018-06-25",0,-2.24041794122459
"2018-06-26",0,-2.18615816328889
"2018-06-27",0,-2.93838131308516
"2018-06-28",0,-3.43300998410743
"2018-06-29",0,-2.36960054835259
"2018-07-02",0,-2.80801691155135
"2018-07-03",0,-2.4932925827133
"2018-07-04",0,-1.75797423115649
"2018-07-05",0,-1.95323456027815
"2018-07-06",0,-1.72362879000916
"2018-07-09",0,-0.960578641774701
"2018-07-10",0,-0.120242075536325
"2018-07-11",0,-0.0477342175210782
"2018-07-12",0,0
"2018-07-13",0,0
"2018-07-16",0,0
"2018-07-17",0,0
"2018-07-18",0,0
"2018-07-19",0,0
"2018-07-20",0,0
"2018-07-23",0,0
"2018-07-24",0,0
"2018-07-25",0,0
"2018-07-26",0,0
"2018-07-27",0,0
"2018-07-30",0,0
"2018-07-31",0,0
"2018-08-01",0,0
"2018-08-02",0,0
"2018-08-03",0,0
"2018-08-06",0,0
"2018-08-07",0,0
"2018-08-08",0,0
"2018-08-09",0,0
"2018-08-10",0,0
"2018-08-13",0,0
"2018-08-14",0,0
"2018-08-16",0,0
"2018-08-17",0,0
"2018-08-20",0,0
"2018-08-21",0,0
"2018-08-23",0,0
"2018-08-24",0,0
"2018-08-27",0,0
"2018-08-28",0,0
"2018-08-29",0,-0.446564719805431
"2018-08-30",0,-0.530962774610366
"2018-08-31",0,-0.646734501905621
"2018-09-03",0,-1.50169104231667
"2018-09-04",0,-1.89914795350123
"2018-09-05",0,-2.25808276048879
"2018-09-06",0,-1.6809153717438
"2018-09-07",0,-1.30295916314597
"2018-09-10",0,-2.50524457975643
"2018-09-11",0,-3.81395535462041
"2018-09-12",0,-3.03025717510138
"2018-09-14",0,-2.07212767592024
"2018-09-17",0,-3.37077313027769
"2018-09-18",0,-4.12878077745631
"2018-09-19",0,-4.56443112931115
"2018-09-21",0,-5.2833004281801
"2018-09-24",0,-6.66281080443001
"2018-09-25",0,-5.77059888383127
"2018-09-26",0,-6.05285922889237
"2018-09-27",0,-6.6135728998298
"2018-09-28",0,-6.86302851662783
"2018-10-01",0,-6.09432561051647
"2018-10-03",0,-7.50964661686774
"2018-10-04",0,-9.58300678101327
"2018-10-05",0,-11.6196182545748
"2018-10-08",0,-11.369231424451
"2018-10-09",0,-11.8189116006037
"2018-10-10",0,-10.6326348366083
"2018-10-11",0,-12.5858684817292
"2018-10-12",0,-10.7028524296657
"2018-10-15",0,-10.3647192850582
"2018-10-16",0,-9.60017945028561
"2018-10-17",0,-10.5845951844494
"2018-10-19",0,-11.7773699002547
"2018-10-22",0,-12.2433463096084
"2018-10-23",0,-12.981579367928
"2018-10-24",0,-12.5015115098652
"2018-10-25",0,-13.3855753138634
"2018-10-26",0,-14.2616964159653
"2018-10-29",0,-12.4155454561514
"2018-10-30",0,-12.8687245294326
"2018-10-31",0,-11.452349060933
"2018-11-01",0,-11.4782655494481
"2018-11-02",0,-9.98796132890167
"2018-11-05",0,-10.1440833512615
"2018-11-06",0,-10.0387056079994
"2018-11-07",0,-9.40684997783575
"2018-11-09",0,-9.61028585373295
"2018-11-12",0,-10.4986976023037
"2018-11-13",0,-9.64643884167469
"2018-11-14",0,-9.65286832191662
"2018-11-15",0,-9.34808083095999
"2018-11-16",0,-8.84258263251543
"2018-11-19",0,-8.0257579083634
"2018-11-20",0,-8.79797340591684
"2018-11-21",0,-9.50423708910383
"2018-11-22",0,-10.0667036321839
"2018-11-26",0,-9.10760183673611
"2018-11-27",0,-8.69866224358595
"2018-11-28",0,-8.17469041607569
"2018-11-29",0,-7.00887980377691
"2018-11-30",0,-6.9474608072168
"2018-12-03",0,-6.82739591260343
"2018-12-04",0,-7.10169301429782
"2018-12-05",0,-7.74416173751259
"2018-12-06",0,-9.21545140360552
"2018-12-07",0,-8.2870385649674
"2018-12-10",0,-10.1214671923275
"2018-12-11",0,-9.63223783845667
"2018-12-12",0,-8.01498048354895
"2018-12-13",0,-7.62787647345679
"2018-12-14",0,-7.54229386052424
"2018-12-17",0,-6.7526591960534
"2018-12-18",0,-6.55468050413149
"2018-12-19",0,-6.2018191252319
"2018-12-20",0,-6.33719426246604
"2018-12-21",0,-8.11010803307067
"2018-12-24",0,-8.80919589592376
"2018-12-26",0,-8.34695803418677
"2018-12-27",0,-7.94245539864763
"2018-12-28",0,-7.24974908593881
"2018-12-31",0,-7.27132447703813
"2019-01-01",0,-7.27132447703813
"2019-01-02",0,-7.72588667599431
"2019-01-03",0,-8.69719695202923
"2019-01-04",0,-8.23085764336474
"2019-01-07",0,-7.83221617405253
"2019-01-08",0,-7.49601392766472
"2019-01-09",0,-6.89961287544842
"2019-01-10",0,-7.17318417852125
"2019-01-11",0,-7.42169488767992
"2019-01-14",0,-7.82347920196662
"2019-01-15",0,-6.62859556186468
"2019-01-16",0,-6.62098152349513
"2019-01-17",0,-6.48526402842063
"2019-01-18",0,-6.45304815564299
"2019-01-21",0,-5.95852594956028
"2019-01-22",0,-6.30385545597202
"2019-01-23",0,-7.16812412964078
"2019-01-24",0,-6.94539981301785
"2019-01-25",0,-7.38133089830177
"2019-01-28",0,-8.32958679736703
"2019-01-29",0,-8.49463751220335
"2019-01-30",0,-8.49784882874589
"2019-01-31",0,-6.78705931185252
"2019-02-01",0,-6.24012212041109
"2019-02-04",0,-5.94881668120774
"2019-02-05",0,-5.8612278513307
"2019-02-06",0,-4.93975118253822
"2019-02-07",0,-4.95039851137333
"2019-02-08",0,-6.04203387398027
"2019-02-11",0,-6.43139744581879
"2019-02-12",0,-7.05204428028918
"2019-02-14",0,-7.76522359185139
"2019-02-15",0,-7.93816223132955
"2019-02-18",0,-8.73645170200462
"2019-02-19",0,-9.11137462013687
"2019-02-20",0,-8.07361953444538
"2019-02-21",0,-7.70831687162717
"2019-02-22",0,-7.77740468381131
"2019-02-25",0,-6.89840777585038
"2019-02-26",0,-7.51457656976889
"2019-02-27",0,-7.69012397599058
"2019-02-28",0,-7.78778497353094
"2019-03-01",0,-7.28294410213985
"2019-03-05",0,-6.30925786269286
"2019-03-06",0,-5.81162704741971
"2019-03-07",0,-5.58198710242155
"2019-03-08",0,-5.72079951237288
"2019-03-11",0,-4.73697948085131
"2019-03-12",0,-3.49893136423711
"2019-03-13",0,-2.94229859875675
"2019-03-14",0,-2.93530765165665
"2019-03-15",0,-2.24262872757505
"2019-03-18",0,-2.06073400699315
"2019-03-19",0,-1.3707049325959
"2019-03-20",0,-1.31085393494461
"2019-03-22",0,-1.88195474275847
"2019-03-25",0,-2.79643361729406
"2019-03-26",0,-1.7050789881162
"2019-03-27",0,-1.96353176895885
"2019-03-28",0,-0.902160839439503
"2019-04-01",0,-0.0636443225224492
"2019-04-02",0,0
"2019-04-03",0,0
"2019-04-04",0,0
"2019-04-05",0,0
"2019-04-08",0,0
"2019-04-09",0,0
"2019-04-10",0,0
"2019-04-11",0,0
"2019-04-12",0,0
"2019-04-15",0,0
"2019-04-16",0,0
"2019-04-18",0,-0.344641667668577
"2019-04-22",0,-1.60522430765331
"2019-04-23",0,-1.80967390391114
"2019-04-24",0,-0.562592396468653
"2019-04-25",0,-1.38707014641914
"2019-04-26",0,-0.530389042152624
"2019-04-30",0,-0.621479305055828
"2019-05-02",0,-0.749092470958834
"2019-05-03",0,-0.795353006470301
"2019-05-06",0,-1.71939058966315
"2019-05-07",0,-2.54359031528705
"2019-05-08",0,-3.78481974970893
"2019-05-09",0,-4.37098318420719
"2019-05-10",0,-4.61521060241024
"2019-05-13",0,-5.56278531822699
"2019-05-14",0,-4.98300966215908
"2019-05-15",0,-5.50153181232327
"2019-05-16",0,-4.79218325790398
"2019-05-17",0,-3.4241882927211
"2019-05-20",0,0
"2019-05-21",0,0
"2019-05-22",0,0
"2019-05-23",0,0
"2019-05-24",0,0
"2019-05-27",0,0
"2019-05-28",0,0
"2019-05-29",0,0
"2019-05-30",0,0
"2019-05-31",0,0
"2019-06-03",0,0
"2019-06-04",0,-0.457148617019276
"2019-06-06",0,-1.832496746558
"2019-06-07",0,-1.61847992099143
"2019-06-10",0,-1.19972575580521
"2019-06-11",0,-0.787631920161769
"2019-06-12",0,-1.26854475172647
"2019-06-13",0,-1.30691274743423
"2019-06-14",0,-2.02532882979531
"2019-06-17",0,-3.24536627579506
"2019-06-18",0,-3.03291036162086
"2019-06-19",0,-2.86801594669409
"2019-06-20",0,-1.65391790082288
"2019-06-21",0,-2.66500486924987
"2019-06-24",0,-2.84263129447442
"2019-06-25",0,-2.0678636652369
"2019-06-26",0,-1.67763581714903
"2019-06-27",0,-1.69171047580547
"2019-06-28",0,-2.16794718722445
"2019-07-01",0,-1.44314856463615
"2019-07-02",0,-1.12035737992293
"2019-07-03",0,-1.06381402613814
"2019-07-04",0,-0.89293391286358
"2019-07-05",0,-1.87304737260251
"2019-07-08",0,-3.84192544505155
"2019-07-09",0,-3.81646803848732
"2019-07-10",0,-4.24803358234721
"2019-07-11",0,-3.58727862506459
"2019-07-12",0,-3.80303494086924
"2019-07-15",0,-3.40449986943903
"2019-07-16",0,-2.82257093747016
"2019-07-17",0,-2.61246961844712
"2019-07-18",0,-3.4026347126058
"2019-07-19",0,-4.79444516610876
"2019-07-22",0,-5.55407327764672
"2019-07-23",0,-5.67424361276382
"2019-07-24",0,-6.00972712358688
"2019-07-25",0,-6.05111773160949
"2019-07-26",0,-5.922454980273
"2019-07-29",0,-6.41023979038284
"2019-07-30",0,-7.12826564489584
"2019-07-31",0,-6.91995011433015
"2019-08-01",0,-8.06926372338745
"2019-08-02",0,-7.82117802247342
"2019-08-05",0,-8.8601762030857
"2019-08-06",0,-8.17225080512604
"2019-08-07",0,-8.88337161093729
"2019-08-08",0,-7.30180459876244
"2019-08-09",0,-6.66965532695406
"2019-08-13",0,-8.21866807695454
"2019-08-14",0,-7.34111178691813
"2019-08-16",0,-7.24475857859704
"2019-08-19",0,-7.11522938915718
"2019-08-20",0,-7.30018416108819
"2019-08-21",0,-7.96483478282036
"2019-08-22",0,-9.42367844378723
"2019-08-23",0,-8.85689564354922
"2019-08-26",0,-6.88766702744004
"2019-08-27",0,-6.52224179681538
"2019-08-28",0,-6.9926713887323
"2019-08-29",0,-7.94358390017789
"2019-08-30",0,-7.28831858889378
"2019-09-03",0,-9.200223395522
"2019-09-04",0,-8.79834162424208
"2019-09-05",0,-8.99780096686557
"2019-09-06",0,-8.1600346892715
"2019-09-09",0,-7.75355616622172
"2019-09-11",0,-7.44220725569819
"2019-09-12",0,-7.85578924838942
"2019-09-13",0,-7.15869018898405
"2019-09-16",0,-7.80853860861418
"2019-09-17",0,-9.40341305181195
"2019-09-18",0,-9.19781588812022
"2019-09-19",0,-10.3660257846688
"2019-09-20",0,-5.59506704378992
"2019-09-23",0,-2.92440717775845
"2019-09-24",0,-2.90675432815597
"2019-09-25",0,-4.15744119530892
"2019-09-26",0,-3.17347836933968
"2019-09-27",0,-3.58861465939195
"2019-09-30",0,-3.97414654524012
"2019-10-01",0,-4.87292726179369
"2019-10-03",0,-5.36597684083704
"2019-10-04",0,-6.44267499999339
"2019-10-07",0,-6.79364857217616
"2019-10-09",0,-5.18946157287487
"2019-10-10",0,-5.92839438040152
"2019-10-11",0,-5.31578957115416
"2019-10-14",0,-5.09876997536671
"2019-10-15",0,-4.37456000156622
"2019-10-16",0,-4.14385597497039
"2019-10-17",0,-3.01871003636925
"2019-10-18",0,-2.40700473538187
"2019-10-22",0,-3.23779320992962
"2019-10-23",0,-3.00189716874484
"2019-10-24",0,-3.09735086880594
"2019-10-25",0,-3.00380862379734
"2019-10-27",0,-3.00380862379734
"2019-10-29",0,-1.08221426128018
"2019-10-30",0,-0.53578944945597
"2019-10-31",0,-0.344121435731604
"2019-11-01",0,-0.254772486582133
"2019-11-04",0,0
"2019-11-05",0,0
"2019-11-06",0,0
"2019-11-07",0,0
"2019-11-08",0,0
"2019-11-11",0,0
"2019-11-13",0,0
"2019-11-14",0,0
"2019-11-15",0,0
"2019-11-18",0,0
"2019-11-19",0,0
"2019-11-20",0,0
"2019-11-21",0,0
"2019-11-22",0,0
"2019-11-25",0,0
"2019-11-26",0,0
"2019-11-27",0,0
"2019-11-28",0,0
"2019-11-29",0,-0.817801398618778
"2019-12-02",0,-0.797468872456519
"2019-12-03",0,-1.10557139708284
"2019-12-04",0,-0.680479143101864
"2019-12-05",0,-0.852373168421439
"2019-12-06",0,-1.66549938108826
"2019-12-09",0,-1.56270356808638
"2019-12-10",0,-2.16457224379656
"2019-12-11",0,-1.74471205387264
"2019-12-12",0,-1.33347699925067
"2019-12-13",0,-0.292879031311821
"2019-12-16",0,-0.465485342579741
"2019-12-17",0,0
"2019-12-18",0,0
"2019-12-19",0,0
"2019-12-20",0,0
"2019-12-23",0,-0.0932764115916584
"2019-12-24",0,-0.528476876964146
"2019-12-26",0,-1.24222225331861
"2019-12-27",0,-0.255267340943044
"2019-12-30",0,-0.296391261000861
"2019-12-31",0,-1.02635362136818
"2020-01-01",0,-1.02635362136818
"2020-01-02",0,-0.131710280321884
"2020-01-03",0,-0.520445061005048
"2020-01-06",0,-2.41092495657739
"2020-01-07",0,-1.94827446625644
"2020-01-08",0,-2.07238103855022
"2020-01-09",0,-0.549856714831354
"2020-01-10",0,-0.196297070866369
"2020-01-13",0,0
"2020-01-14",0,0
"2020-01-15",0,-0.190445113634452
"2020-01-16",0,-0.0478350588764886
"2020-01-17",0,-0.0172993411331701
"2020-01-20",0,-1.00998949660188
"2020-01-21",0,-1.49887839959828
"2020-01-22",0,-1.9957027801787
"2020-01-23",0,-1.34968507263661
"2020-01-24",0,-0.809094946084787
"2020-01-27",0,-1.9009722229717
"2020-01-28",0,-2.34972030615708
"2020-01-29",0,-1.79718887293682
"2020-01-30",0,-2.47614198664364
"2020-01-31",0,-2.92982911107733
"2020-02-03",0,-4.95873392946757
"2020-02-04",0,-2.77277013873437
"2020-02-05",0,-1.93066995428213
"2020-02-06",0,-1.54125384989696
"2020-02-07",0,-1.93259986243056
"2020-02-10",0,-2.31929885929099
"2020-02-11",0,-1.75551809304761
"2020-02-12",0,-0.921823166452362
"2020-02-13",0,-1.17474905639237
"2020-02-14",0,-1.65636906192181
"2020-02-17",0,-2.13797637068711
"2020-02-18",0,-2.52248517573433
"2020-02-19",0,-1.5008083077467
"2020-02-20",-0.635427186623028,-1.86521178678706
"2020-02-24",-2.54043888100886,-3.78854935978156
"2020-02-25",-2.59944316006935,-3.98408587583391
"2020-02-26",-3.41948572472399,-4.91903749640127
"2020-02-27",-3.50765845755121,-5.26061854190996
"2020-02-28",-7.37272009947592,-8.71301472285028
"2020-03-02",-8.01401246706526,-9.0783514140545
"2020-03-03",-6.51086242601291,-7.93496971345625
"2020-03-04",-6.95888712231878,-8.44558912826876
"2020-03-05",-6.425899547831,-8.29988106306198
"2020-03-06",-8.28957139522726,-10.4308297748007
"2020-03-09",-12.3868263933032,-15.059079630613
"2020-03-11",-12.1522120818554,-14.9102227679009
"2020-03-12",-18.2161705856497,-21.8686843517778
"2020-03-13",-16.6582910736716,-18.7095453320505
"2020-03-16",-22.1565775234202,-25.1773468143343
"2020-03-17",-23.8836919378474,-27.1104291538019
"2020-03-18",-29.3125028198695,-31.1854556027487
"2020-03-19",-31.9197680572257,-32.5710153824472
"2020-03-20",-27.1974078096032,-28.6910937595722
"2020-03-23",-38.1749982206045,-38.0700537612735
"2020-03-24",-36.112652327995,-36.4186935728028
"2020-03-25",-31.6061397858801,-31.9809459660635
"2020-03-26",-28.6529138007276,-28.6176556758186
"2020-03-27",-29.7613684971502,-28.9303388861573
"2020-03-30",-31.893006765956,-32.2084910244987
"2020-03-31",-29.9533151383196,-29.7576981274495
"2020-04-01",-32.7561069681297,-32.6256495585176
"2020-04-03",-34.3211571248411,-34.2330852914653
"2020-04-07",-28.8652167929974,-28.3305627935928
"2020-04-08",-29.1416660135453,-28.7435313954474
"2020-04-09",-26.4241137212579,-25.7266596178464
"2020-04-13",-27.8158462150755,-26.8460126923203
"2020-04-15",-27.8556183163318,-27.5854404935994
"2020-04-16",-27.09984938046,-27.0543665917663
"2020-04-17",-25.5094797446414,-24.7038336927047
"2020-04-20",-26.1407138532159,-24.5625314046525
"2020-04-21",-28.2654054529198,-26.9730819077777
"2020-04-22",-25.7360465971979,-25.2024165751177
"2020-04-23",-25.0434307245404,-24.0498614624323
